6953850 6875958 6784336 6717906 6696052 6664672 6660864
18948724 18817932 18706658 18619416 18519276 18418524 18301896
45111290 44866848 44667284 44533866 44353700 44167222 44111090
20610148 21118480 21242322 21416462 21558736 21606764 21531442
13908986 14120590 14652860 15080512 15513806 15926606 16343532
