1964734 1947376 1929738 1912046 1908940 1903084 1904708
5020162 5021764 5028208 5040864 5047966 5056258 5053560
11835156 11796594 11769310 11751720 11735842 11734884 11757696
5360048 5492976 5527832 5575098 5604620 5613602 5587094
3858702 3901116 4032820 4133994 4243236 4350470 4460858
