1878448 1879832 1864908 1853952 1853776 1864240 1897680
4775072 4781264 4798936 4822628 4849558 4884446 4928414
11667794 11725052 11784160 11840530 11945734 12104756 12346906
5208754 5332806 5362618 5401720 5433210 5461086 5474450
3283366 3385406 3570322 3734564 3904992 4078812 4259344
